train_number,station_code,third_ac,zone,chair_car,first_class,sleeper,second_ac,type,first_ac,distance,duration,month,month_3,month_6,year,week,train_delay_level,station_delay_level
12006,UMB,0,NR,1,0,0,0,Shtb,0,303.0,4.16666667163372,2,2,1,0,0,4,0
12011,UMB,0,NR,1,0,0,0,Shtb,0,303.0,4.08333333581686,1,20,13,10,1,4,0
12012,UMB,0,NR,1,0,0,0,Shtb,0,303.0,4.16666667163372,1,4,4,3,0,4,0
12013,UMB,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,9,5,7,7,6,4,0
12014,UMB,0,NR,1,0,0,0,Shtb,1,448.0,6.25,5,9,11,8,1,4,0
12029,UMB,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,6,7,8,7,4,4,0
12030,UMB,0,NR,1,0,0,0,Shtb,1,448.0,6.16666667163372,1,8,7,10,2,4,0
12031,UMB,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,3,4,7,5,2,4,0
12032,UMB,0,NR,1,0,0,0,Shtb,1,448.0,6.16666667163372,0,4,6,4,0,4,0
12053,UMB,0,NR,1,0,0,0,JShtb,0,407.0,7.333333343267441,8,10,14,14,9,4,0
12054,UMB,0,NR,1,0,0,0,JShtb,0,407.0,6.916666686534882,4,5,8,9,2,4,0
12218,UMB,1,NR,0,0,1,1,SKr,1,3415.0,53.83333331346512,0,0,1,1,1,16,0
12231,UMB,1,NR,0,0,1,1,SF,0,667.0,11.41666665673256,97,93,107,81,130,3,0
12232,UMB,1,NR,0,0,1,1,SF,0,667.0,11.75,7,8,8,6,6,0,0
12237,UMB,1,NR,0,0,1,0,SF,0,1261.0,22.58333331346512,125,140,155,119,167,3,0
12238,UMB,1,NR,0,0,1,0,SF,0,1261.0,23.0,32,53,71,49,53,1,0
12311,UMB,1,ER,0,0,1,1,SF,1,1743.0,32.83333331346512,125,185,186,143,148,1,0
12312,UMB,1,ER,0,0,1,1,SF,1,1743.0,31.58333331346512,0,4,6,9,0,12,0
12317,UMB,1,ER,0,0,1,1,SF,0,1898.0,33.16666667163372,163,183,159,136,178,3,0
12355,UMB,1,ER,0,0,1,1,SF,0,1510.0,27.33333334326744,182,178,184,152,224,7,0
12356,UMB,1,ER,0,0,1,1,SF,0,1510.0,26.83333331346512,32,48,47,30,101,1,0
12357,UMB,1,ER,0,0,1,1,SF,0,1812.0,28.33333334326744,244,259,255,202,257,10,0
12358,UMB,1,ER,0,0,1,1,SF,0,1812.0,29.0,3,3,9,8,4,8,0
12379,UMB,1,ER,0,0,1,1,SF,0,1894.0,30.5,140,172,155,111,350,3,0
12380,UMB,1,ER,0,0,1,1,SF,0,1894.0,30.58333331346512,0,33,20,24,0,3,0
12491,UMB,1,NR,0,0,1,0,SF,0,1510.0,28.83333331346512,189,178,197,164,164,3,0
12492,UMB,1,NR,0,0,1,0,SF,0,1510.0,28.25,3,4,7,7,11,3,0
12527,UMB,1,CR,0,0,1,1,SF,1,530.0,9.5,7,15,19,12,1,4,0
12528,UMB,1,CR,0,0,1,1,SF,1,530.0,9.5,2,3,5,4,0,4,0
12549,UMB,1,SECR,0,0,1,1,SF,1,1873.0,33.08333333581686,377,349,302,242,245,11,0
12550,UMB,1,SECR,0,0,1,1,SF,1,1873.0,33.33333334326744,30,22,13,8,0,10,0
12587,UMB,1,NFR,0,0,1,1,SF,0,1248.0,22.25,206,150,158,125,192,7,0
12588,UMB,1,NFR,0,0,1,1,SF,0,1248.0,22.08333333581686,44,54,46,29,5,3,0
12687,UMB,1,SR,0,0,1,1,SF,0,2488.0,43.25,34,92,82,60,12,8,0
12688,UMB,1,SR,0,0,1,1,SF,0,2488.0,42.91666668653488,8,7,7,5,6,0,0
12919,UMB,1,WR,0,0,1,1,SF,0,1540.0,27.5,162,198,177,117,114,7,0
12920,UMB,1,WR,0,0,1,1,SF,0,1540.0,27.83333331346512,8,10,10,16,2,0,0
12983,UMB,1,NWR,0,0,0,0,GR,0,740.0,12.75,8,14,14,9,0,4,0
12984,UMB,1,NWR,0,0,0,0,GR,0,740.0,12.833333313465118,0,0,1,1,0,4,0
14011,UMB,1,NR,0,0,0,1,Exp,1,271.0,5.583333313465118,4,4,6,8,8,4,0
14012,UMB,1,NR,0,0,0,1,Exp,1,271.0,5.916666686534882,1,14,20,17,4,4,0
12005,CDG,0,NR,1,0,0,0,Shtb,1,303.0,4.08333333581686,7,6,8,9,10,4,1
12006,CDG,0,NR,1,0,0,0,Shtb,0,303.0,4.16666667163372,1,1,1,1,1,4,1
12011,CDG,0,NR,1,0,0,0,Shtb,0,303.0,4.08333333581686,4,21,15,11,5,4,1
12012,CDG,0,NR,1,0,0,0,Shtb,0,303.0,4.16666667163372,2,5,5,4,2,4,1
12218,CDG,1,NR,0,0,1,1,SKr,1,3415.0,53.83333331346512,0,1,1,2,1,16,1
12231,CDG,1,NR,0,0,1,1,SF,0,667.0,11.41666665673256,95,90,104,79,136,3,1
12232,CDG,1,NR,0,0,1,1,SF,0,667.0,11.75,2,2,2,2,1,0,1
12241,CDG,0,NR,1,0,0,0,Drnt,0,267.0,4.25,1,2,3,3,2,4,1
12311,CDG,1,ER,0,0,1,1,SF,1,1743.0,32.83333331346512,111,176,176,134,134,1,1
12312,CDG,1,ER,0,0,1,1,SF,1,1743.0,31.58333331346512,1,4,6,9,1,12,1
12411,CDG,1,NR,0,0,1,1,SF,1,909.0,15.5,1,1,4,2,1,4,1
12412,CDG,1,NR,0,0,1,1,SF,1,909.0,15.833333313465118,4,8,9,9,4,4,1
12527,CDG,1,CR,0,0,1,1,SF,1,530.0,9.5,3,9,11,10,1,4,1
12528,CDG,1,CR,0,0,1,1,SF,1,530.0,9.5,4,3,4,3,3,4,1
12687,CDG,1,SR,0,0,1,1,SF,0,2488.0,43.25,75,103,85,59,216,8,1
12688,CDG,1,SR,0,0,1,1,SF,0,2488.0,42.91666668653488,1,2,2,3,0,0,1
12983,CDG,1,NWR,0,0,0,0,GR,0,740.0,12.75,3,10,11,4,1,4,1
12984,CDG,1,NWR,0,0,0,0,GR,0,740.0,12.833333313465118,1,1,1,1,1,4,1
14011,CDG,1,NR,0,0,0,1,Exp,1,271.0,5.583333313465118,4,5,8,9,5,4,1
14012,CDG,1,NR,0,0,0,1,Exp,1,271.0,5.916666686534882,5,16,20,17,8,4,1
12005,KLK,0,NR,1,0,0,0,Shtb,1,303.0,4.08333333581686,1,1,1,0,2,4,5
12006,KLK,0,NR,1,0,0,0,Shtb,0,303.0,4.16666667163372,0,1,1,1,0,4,5
12011,KLK,0,NR,1,0,0,0,Shtb,0,303.0,4.08333333581686,3,15,9,4,3,4,5
12012,KLK,0,NR,1,0,0,0,Shtb,0,303.0,4.16666667163372,1,4,3,2,0,4,5
12311,KLK,1,ER,0,0,1,1,SF,1,1743.0,32.83333331346512,111,175,176,134,131,1,5
12312,KLK,1,ER,0,0,1,1,SF,1,1743.0,31.58333331346512,0,2,2,8,0,12,5
12007,MAS,0,SR,1,0,0,0,Shtb,1,500.0,7.0,2,2,3,2,3,4,5
12008,MAS,0,SR,1,0,0,0,Shtb,1,500.0,7.16666667163372,2,3,3,5,0,4,5
12027,MAS,0,SWR,1,0,0,0,Shtb,1,362.0,5.0,1,3,3,2,1,4,5
12028,MAS,0,SWR,1,0,0,0,Shtb,0,362.0,5.0,2,1,1,2,6,4,5
12077,MAS,0,SR,1,0,0,0,JShtb,0,431.0,6.583333313465118,4,4,5,4,6,4,5
12078,MAS,0,SR,1,0,0,0,JShtb,0,431.0,6.583333313465118,24,17,13,11,12,16,5
12243,MAS,0,SR,1,0,0,0,Drnt,0,497.0,6.666666686534882,3,3,4,4,5,4,5
12244,MAS,0,SR,1,0,0,0,Drnt,0,497.0,6.75,7,1,2,2,0,4,5
12269,MAS,1,SR,0,0,1,1,Drnt,1,2176.0,27.91666668653488,12,102,58,70,1,1,5
12270,MAS,1,SR,0,0,1,1,Drnt,1,2176.0,28.33333334326744,129,413,256,237,30,14,5
12291,MAS,1,SWR,0,0,1,1,SF,0,370.0,6.5,1,8,3,4,9,4,5
12292,MAS,1,SWR,0,0,1,1,SF,0,370.0,6.666666686534882,1,1,4,3,0,4,5
12389,MAS,1,ER,0,0,1,1,SF,0,2346.0,39.0,225,202,144,135,183,7,5
12390,MAS,1,ER,0,0,1,1,SF,0,2346.0,38.16666667163372,0,1,1,2,1,12,5
12433,MAS,1,NR,0,0,0,1,Raj,1,2176.0,28.16666667163372,1,2,8,14,1,16,5
12434,MAS,1,NR,0,0,0,1,Raj,1,2176.0,28.25,1,22,17,20,0,16,5
12511,MAS,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,37,188,144,144,28,1,5
12512,MAS,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,47,84,47,50,12,7,5
12522,MAS,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,11,33,24,36,21,8,5
12639,MAS,0,SR,1,0,0,0,SF,0,362.0,6.08333333581686,3,4,5,5,2,4,5
12640,MAS,0,SR,1,0,0,0,SF,0,362.0,5.916666686534882,6,10,9,7,3,4,5
12655,MAS,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,106,155,103,68,110,3,5
12656,MAS,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,1,2,2,1,1,0,5
12657,MAS,1,SWR,0,0,1,1,SF,1,362.0,5.916666686534882,1,2,2,1,1,4,5
12658,MAS,1,SWR,0,0,1,1,SF,1,362.0,5.916666686534882,33,45,17,6,167,0,5
12669,MAS,1,SR,0,0,1,1,SF,0,2343.0,42.08333333581686,1,1,1,2,5,12,5
12670,MAS,1,SR,0,0,1,1,SF,0,2343.0,41.41666665673256,89,141,104,88,1,3,5
12671,MAS,1,SR,0,0,1,1,SF,1,532.0,9.25,1,2,2,1,2,4,5
12672,MAS,1,SR,0,0,1,1,SF,1,532.0,9.33333334326744,8,9,8,8,9,4,5
12673,MAS,1,SR,0,0,1,1,SF,1,497.0,8.0,1,2,3,2,2,4,5
12674,MAS,1,SR,0,0,1,1,SF,1,497.0,8.25,4,7,6,6,8,4,5
12675,MAS,0,SR,1,0,0,0,SF,0,497.0,7.666666686534882,1,2,2,2,1,4,5
12676,MAS,0,SR,1,0,0,0,SF,0,497.0,7.333333343267441,7,2,3,2,3,4,5
12679,MAS,0,SR,1,0,0,0,SF,0,497.0,7.75,2,3,4,7,6,16,5
12680,MAS,0,SR,1,0,0,0,SF,0,497.0,7.583333313465118,7,4,4,3,12,4,5
12681,MAS,1,SR,0,0,1,1,SF,0,497.0,8.33333334326744,2,2,2,3,5,4,5
12682,MAS,1,SR,0,0,1,1,SF,0,497.0,8.0,3,5,10,9,9,4,5
12685,MAS,1,SR,0,0,1,1,SF,1,889.0,16.08333333581686,1,2,1,1,1,16,5
12686,MAS,1,SR,0,0,1,1,SF,1,889.0,15.833333313465118,3,5,8,5,2,4,5
12689,MAS,1,SR,0,0,1,0,SF,0,927.0,16.83333331346512,1,2,2,2,2,4,5
12690,MAS,1,SR,0,0,1,0,SF,0,927.0,16.75,4,6,5,1,14,4,5
12691,MAS,1,SR,0,0,1,1,SF,0,529.0,9.833333313465118,8,4,8,8,23,16,5
12692,MAS,1,SR,0,0,1,1,SF,0,529.0,10.5,17,10,5,21,37,16,5
12695,MAS,1,SR,0,1,1,1,SF,0,922.0,16.25,1,2,1,2,2,16,5
12696,MAS,1,SR,0,1,1,1,SF,0,922.0,16.66666668653488,0,2,3,2,4,4,5
12697,MAS,1,SR,0,0,1,1,SF,0,909.0,15.33333334326744,1,1,2,2,1,16,5
12698,MAS,1,SR,0,0,1,1,SF,0,909.0,16.25,5,0,13,8,8,4,5
12711,MAS,0,SCR,1,0,0,0,SF,0,431.0,7.0,21,18,18,18,14,16,5
12712,MAS,0,SCR,1,0,0,0,SF,0,431.0,7.08333333581686,4,4,6,6,1,16,5
12829,MAS,1,ECoR,0,0,1,1,SF,0,1223.0,20.41666665673256,8,68,91,49,1,1,5
12830,MAS,1,ECoR,0,0,1,1,SF,0,1223.0,20.91666668653488,32,101,151,101,4,1,5
12839,MAS,1,SER,0,0,1,1,SF,1,1662.0,28.08333333581686,13,18,22,38,6,0,5
12840,MAS,1,SER,0,0,1,1,SF,1,1662.0,28.5,4,7,17,16,1,3,5
12841,MAS,1,SER,0,0,1,1,SF,1,1662.0,26.41666665673256,26,23,43,46,13,0,5
12842,MAS,1,SER,0,0,1,1,SF,1,1662.0,27.08333333581686,4,5,7,10,5,0,5
12852,MAS,1,SER,0,0,1,1,SF,0,1413.0,23.08333333581686,3,5,4,3,2,12,5
12967,MAS,1,NWR,0,0,1,1,SF,1,2185.0,36.33333334326744,1,1,2,3,2,16,5
12968,MAS,1,NWR,0,0,1,1,SF,1,2185.0,38.08333333581686,20,18,15,16,5,16,5
12969,MAS,1,NWR,0,0,1,1,SF,1,2682.0,44.66666668653488,3,2,5,4,1,4,5
12970,MAS,1,NWR,0,0,1,1,SF,1,2682.0,46.33333334326744,26,24,15,17,5,16,5
12007,KPD,0,SR,1,0,0,0,Shtb,1,500.0,7.0,6,6,9,8,7,4,5
12008,KPD,0,SR,1,0,0,0,Shtb,1,500.0,7.16666667163372,8,11,9,10,6,4,5
12027,KPD,0,SWR,1,0,0,0,Shtb,1,362.0,5.0,7,9,9,8,5,4,5
12028,KPD,0,SWR,1,0,0,0,Shtb,0,362.0,5.0,7,14,12,10,4,4,5
12243,KPD,0,SR,1,0,0,0,Drnt,0,497.0,6.666666686534882,10,11,11,10,14,4,5
12244,KPD,0,SR,1,0,0,0,Drnt,0,497.0,6.75,17,13,10,11,4,4,5
12507,KPD,1,NER,0,0,1,1,SF,0,3331.0,58.83333331346512,29,31,31,30,30,15,5
12508,KPD,1,NFR,0,0,1,1,SF,0,3332.0,59.75,72,128,147,179,202,3,5
12511,KPD,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,46,184,152,156,45,1,5
12512,KPD,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,52,89,54,53,21,7,5
12515,KPD,1,NER,0,0,1,1,SF,0,3552.0,65.0,18,20,20,16,17,3,5
12516,KPD,1,NFR,0,0,1,1,SF,0,3552.0,64.41666665673256,251,147,208,195,226,7,5
12522,KPD,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,17,38,28,37,16,8,5
12539,KPD,1,SWR,0,0,1,1,SF,0,2554.0,46.0,2,42,26,13,5,8,5
12540,KPD,1,SWR,0,0,1,1,SF,0,2532.0,44.66666668653488,98,97,100,64,6,8,5
12639,KPD,0,SR,1,0,0,0,SF,0,362.0,6.08333333581686,13,14,15,16,11,4,5
12640,KPD,0,SR,1,0,0,0,SF,0,362.0,5.916666686534882,21,27,25,20,17,4,5
12643,KPD,1,SR,0,0,1,0,SF,0,3014.0,50.75,2,7,27,31,3,8,5
12644,KPD,1,SR,0,0,1,0,SF,0,3014.0,53.16666667163372,107,112,98,79,49,3,5
12645,KPD,1,SR,0,0,1,1,SF,0,2809.0,46.16666667163372,8,17,10,9,2,0,5
12646,KPD,1,SR,0,0,1,1,SF,0,2809.0,48.0,129,180,142,112,58,7,5
12657,KPD,1,SWR,0,0,1,1,SF,1,362.0,5.916666686534882,11,8,10,13,21,4,5
12658,KPD,1,SWR,0,0,1,1,SF,1,362.0,5.916666686534882,51,64,38,27,189,0,5
12659,KPD,1,SR,0,0,1,1,SF,0,2583.0,47.25,26,28,22,18,2,7,5
12660,KPD,1,SR,0,0,1,1,SF,0,2583.0,47.0,26,42,64,68,12,0,5
12671,KPD,1,SR,0,0,1,1,SF,1,532.0,9.25,18,17,18,15,22,4,5
12672,KPD,1,SR,0,0,1,1,SF,1,532.0,9.33333334326744,23,25,24,17,19,4,5
12674,KPD,1,SR,0,0,1,1,SF,1,497.0,8.25,11,14,14,11,10,4,5
12675,KPD,0,SR,1,0,0,0,SF,0,497.0,7.666666686534882,9,12,15,15,7,4,5
12676,KPD,0,SR,1,0,0,0,SF,0,497.0,7.333333343267441,17,14,13,11,11,4,5
12679,KPD,0,SR,1,0,0,0,SF,0,497.0,7.75,10,12,14,16,15,16,5
12680,KPD,0,SR,1,0,0,0,SF,0,497.0,7.583333313465118,18,20,19,14,20,4,5
12681,KPD,1,SR,0,0,1,1,SF,0,497.0,8.33333334326744,18,15,13,13,26,4,5
12682,KPD,1,SR,0,0,1,1,SF,0,497.0,8.0,12,9,12,12,6,4,5
12685,KPD,1,SR,0,0,1,1,SF,1,889.0,16.08333333581686,7,9,11,14,5,16,5
12686,KPD,1,SR,0,0,1,1,SF,1,889.0,15.833333313465118,12,14,16,15,12,4,5
12687,KPD,1,SR,0,0,1,1,SF,0,2488.0,43.25,20,40,35,26,4,8,5
12688,KPD,1,SR,0,0,1,1,SF,0,2488.0,42.91666668653488,26,75,59,43,11,0,5
12689,KPD,1,SR,0,0,1,0,SF,0,927.0,16.83333331346512,15,17,22,21,16,4,5
12690,KPD,1,SR,0,0,1,0,SF,0,927.0,16.75,11,17,17,14,3,4,5
12691,KPD,1,SR,0,0,1,1,SF,0,529.0,9.833333313465118,18,29,26,22,32,16,5
12692,KPD,1,SR,0,0,1,1,SF,0,529.0,10.5,34,30,24,25,37,16,5
12695,KPD,1,SR,0,1,1,1,SF,0,922.0,16.25,6,9,9,10,6,16,5
12696,KPD,1,SR,0,1,1,1,SF,0,922.0,16.66666668653488,14,20,22,18,10,4,5
12697,KPD,1,SR,0,0,1,1,SF,0,909.0,15.33333334326744,12,14,15,11,10,16,5
12698,KPD,1,SR,0,0,1,1,SF,0,909.0,16.25,14,19,31,25,15,4,5
12969,KPD,1,NWR,0,0,1,1,SF,1,2682.0,44.66666668653488,7,5,5,6,0,4,5
12970,KPD,1,NWR,0,0,1,1,SF,1,2682.0,46.33333334326744,42,35,26,27,36,16,5
12013,SIR,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,16,12,12,11,13,4,0
12014,SIR,0,NR,1,0,0,0,Shtb,1,448.0,6.25,3,7,9,8,0,4,0
12053,SIR,0,NR,1,0,0,0,JShtb,0,407.0,7.333333343267441,12,16,18,17,11,4,0
12054,SIR,0,NR,1,0,0,0,JShtb,0,407.0,6.916666686534882,4,6,9,8,0,4,0
12317,SIR,1,ER,0,0,1,1,SF,0,1898.0,33.16666667163372,179,199,174,144,191,3,0
12919,SIR,1,WR,0,0,1,1,SF,0,1540.0,27.5,172,210,188,126,124,7,0
12920,SIR,1,WR,0,0,1,1,SF,0,1540.0,27.83333331346512,11,14,14,17,5,0,0
12013,PGW,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,22,23,24,21,18,4,1
12014,PGW,0,NR,1,0,0,0,Shtb,1,448.0,6.25,7,13,10,7,4,4,1
12029,PGW,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,21,23,23,22,16,4,1
12030,PGW,0,NR,1,0,0,0,Shtb,1,448.0,6.16666667163372,9,17,14,13,11,4,1
12031,PGW,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,13,20,21,17,17,4,1
12032,PGW,0,NR,1,0,0,0,Shtb,1,448.0,6.16666667163372,9,13,14,11,14,4,1
12053,PGW,0,NR,1,0,0,0,JShtb,0,407.0,7.333333343267441,31,34,36,32,26,4,1
12054,PGW,0,NR,1,0,0,0,JShtb,0,407.0,6.916666686534882,9,12,12,11,6,4,1
12241,PGW,0,NR,1,0,0,0,Drnt,0,267.0,4.25,18,19,18,20,14,4,1
12411,PGW,1,NR,0,0,1,1,SF,1,909.0,15.5,20,19,24,23,9,4,1
12412,PGW,1,NR,0,0,1,1,SF,1,909.0,15.833333313465118,12,18,17,17,11,4,1
14011,PGW,1,NR,0,0,0,1,Exp,1,271.0,5.583333313465118,22,28,29,26,29,4,1
14012,PGW,1,NR,0,0,0,1,Exp,1,271.0,5.916666686534882,15,23,23,23,14,4,1
12013,JUC,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,26,25,27,24,26,4,0
12014,JUC,0,NR,1,0,0,0,Shtb,1,448.0,6.25,6,8,7,6,4,4,0
12029,JUC,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,20,25,25,22,18,4,0
12030,JUC,0,NR,1,0,0,0,Shtb,1,448.0,6.16666667163372,7,12,11,12,8,4,0
12031,JUC,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,10,21,23,18,15,4,0
12032,JUC,0,NR,1,0,0,0,Shtb,1,448.0,6.16666667163372,7,9,7,7,6,4,0
12053,JUC,0,NR,1,0,0,0,JShtb,0,407.0,7.333333343267441,30,29,33,30,23,4,0
12054,JUC,0,NR,1,0,0,0,JShtb,0,407.0,6.916666686534882,8,7,9,9,6,4,0
12241,JUC,0,NR,1,0,0,0,Drnt,0,267.0,4.25,12,13,13,19,11,4,0
12317,JUC,1,ER,0,0,1,1,SF,0,1898.0,33.16666667163372,203,217,192,173,199,3,0
12357,JUC,1,ER,0,0,1,1,SF,0,1812.0,28.33333334326744,297,309,304,238,368,10,0
12358,JUC,1,ER,0,0,1,1,SF,0,1812.0,29.0,13,13,16,12,14,8,0
12379,JUC,1,ER,0,0,1,1,SF,0,1894.0,30.5,181,209,198,142,465,3,0
12380,JUC,1,ER,0,0,1,1,SF,0,1894.0,30.58333331346512,15,42,27,27,29,3,0
12411,JUC,1,NR,0,0,1,1,SF,1,909.0,15.5,21,20,26,24,8,4,0
12412,JUC,1,NR,0,0,1,1,SF,1,909.0,15.833333313465118,13,15,17,13,13,4,0
14011,JUC,1,NR,0,0,0,1,Exp,1,271.0,5.583333313465118,18,24,25,24,27,4,0
14012,JUC,1,NR,0,0,0,1,Exp,1,271.0,5.916666686534882,7,10,12,14,6,4,0
12013,BEAS,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,29,27,28,25,27,4,0
12014,BEAS,0,NR,1,0,0,0,Shtb,1,448.0,6.25,10,10,10,10,7,4,0
12029,BEAS,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,20,27,26,24,17,4,0
12030,BEAS,0,NR,1,0,0,0,Shtb,1,448.0,6.16666667163372,11,14,13,14,10,4,0
12031,BEAS,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,9,19,21,18,15,4,0
12032,BEAS,0,NR,1,0,0,0,Shtb,1,448.0,6.16666667163372,10,11,10,10,7,4,0
12053,BEAS,0,NR,1,0,0,0,JShtb,0,407.0,7.333333343267441,33,30,34,31,24,4,0
12054,BEAS,0,NR,1,0,0,0,JShtb,0,407.0,6.916666686534882,16,14,16,15,11,4,0
12241,BEAS,0,NR,1,0,0,0,Drnt,0,267.0,4.25,11,12,12,19,9,4,0
12317,BEAS,1,ER,0,0,1,1,SF,0,1898.0,33.16666667163372,205,218,191,174,203,3,0
12357,BEAS,1,ER,0,0,1,1,SF,0,1812.0,28.33333334326744,297,308,302,239,364,10,0
12358,BEAS,1,ER,0,0,1,1,SF,0,1812.0,29.0,17,17,20,16,10,8,0
12379,BEAS,1,ER,0,0,1,1,SF,0,1894.0,30.5,180,209,199,147,465,3,0
12380,BEAS,1,ER,0,0,1,1,SF,0,1894.0,30.58333331346512,17,40,28,26,29,3,0
12411,BEAS,1,NR,0,0,1,1,SF,1,909.0,15.5,24,22,28,27,11,4,0
12412,BEAS,1,NR,0,0,1,1,SF,1,909.0,15.833333313465118,13,15,15,14,12,4,0
12013,ASR,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,15,13,15,16,8,4,3
12014,ASR,0,NR,1,0,0,0,Shtb,1,448.0,6.25,1,0,0,0,1,4,3
12029,ASR,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,10,16,15,14,5,4,3
12030,ASR,0,NR,1,0,0,0,Shtb,1,448.0,6.16666667163372,1,3,4,3,0,4,3
12031,ASR,0,NR,1,0,0,0,Shtb,1,448.0,6.08333333581686,9,13,14,11,12,4,3
12032,ASR,0,NR,1,0,0,0,Shtb,1,448.0,6.16666667163372,1,1,0,0,0,4,3
12053,ASR,0,NR,1,0,0,0,JShtb,0,407.0,7.333333343267441,13,11,16,17,5,4,3
12054,ASR,0,NR,1,0,0,0,JShtb,0,407.0,6.916666686534882,6,3,5,4,2,4,3
12241,ASR,0,NR,1,0,0,0,Drnt,0,267.0,4.25,7,8,6,7,2,4,3
12317,ASR,1,ER,0,0,1,1,SF,0,1898.0,33.16666667163372,195,207,175,152,185,3,3
12357,ASR,1,ER,0,0,1,1,SF,0,1812.0,28.33333334326744,277,287,285,217,339,10,3
12358,ASR,1,ER,0,0,1,1,SF,0,1812.0,29.0,5,5,6,4,2,8,3
12379,ASR,1,ER,0,0,1,1,SF,0,1894.0,30.5,178,208,201,180,470,3,3
12380,ASR,1,ER,0,0,1,1,SF,0,1894.0,30.58333331346512,2,24,13,11,10,3,3
12411,ASR,1,NR,0,0,1,1,SF,1,909.0,15.5,12,11,16,14,6,4,3
12412,ASR,1,NR,0,0,1,1,SF,1,909.0,15.833333313465118,2,3,3,3,4,4,3
12015,DEC,0,NR,1,0,0,0,Shtb,1,443.0,6.583333313465118,7,7,8,5,8,4,1
12016,DEC,0,NR,1,0,0,0,Shtb,1,443.0,6.833333313465118,14,13,14,9,13,4,1
12215,DEC,1,NR,0,0,0,0,GR,0,1431.0,22.83333331346512,3,3,4,3,6,4,1
12216,DEC,1,NR,0,0,0,0,GR,0,1431.0,23.41666665673256,15,16,26,19,19,4,1
12915,DEC,1,WR,0,0,1,1,SF,1,933.0,15.666666686534882,16,22,20,16,13,4,1
12916,DEC,1,WR,0,0,1,1,SF,1,933.0,16.33333334326744,3,5,9,6,5,4,1
12957,DEC,1,WR,0,0,0,1,Raj,1,934.0,13.666666686534882,15,17,14,14,21,4,1
12958,DEC,1,WR,0,0,0,1,Raj,1,934.0,13.666666686534882,4,4,5,3,4,4,1
12015,GGN,0,NR,1,0,0,0,Shtb,1,443.0,6.583333313465118,8,9,11,8,10,4,1
12016,GGN,0,NR,1,0,0,0,Shtb,1,443.0,6.833333313465118,13,11,9,6,12,4,1
12215,GGN,1,NR,0,0,0,0,GR,0,1431.0,22.83333331346512,11,9,11,9,7,4,1
12216,GGN,1,NR,0,0,0,0,GR,0,1431.0,23.41666665673256,12,14,22,15,20,4,1
12915,GGN,1,WR,0,0,1,1,SF,1,933.0,15.666666686534882,12,18,15,13,12,4,1
12916,GGN,1,WR,0,0,1,1,SF,1,933.0,16.33333334326744,7,8,13,10,7,4,1
12957,GGN,1,WR,0,0,0,1,Raj,1,934.0,13.666666686534882,13,15,11,11,18,4,1
12958,GGN,1,WR,0,0,0,1,Raj,1,934.0,13.666666686534882,6,7,9,5,5,4,1
12015,RE,0,NR,1,0,0,0,Shtb,1,443.0,6.583333313465118,8,11,11,7,11,4,1
12016,RE,0,NR,1,0,0,0,Shtb,1,443.0,6.833333313465118,7,7,6,4,6,4,1
12215,RE,1,NR,0,0,0,0,GR,0,1431.0,22.83333331346512,10,11,10,8,6,4,1
12216,RE,1,NR,0,0,0,0,GR,0,1431.0,23.41666665673256,5,9,18,11,14,4,1
12915,RE,1,WR,0,0,1,1,SF,1,933.0,15.666666686534882,7,13,9,8,12,4,1
12916,RE,1,WR,0,0,1,1,SF,1,933.0,16.33333334326744,8,9,12,11,7,4,1
12983,RE,1,NWR,0,0,0,0,GR,0,740.0,12.75,8,12,8,7,8,4,1
12984,RE,1,NWR,0,0,0,0,GR,0,740.0,12.833333313465118,9,13,14,9,17,4,1
12015,AWR,0,NR,1,0,0,0,Shtb,1,443.0,6.583333313465118,6,13,11,10,10,4,1
12016,AWR,0,NR,1,0,0,0,Shtb,1,443.0,6.833333313465118,17,16,13,8,19,4,1
12215,AWR,1,NR,0,0,0,0,GR,0,1431.0,22.83333331346512,8,12,11,10,5,4,1
